"Date","Council","Wellbeing support","Care and support","Setting","Staffing","Leadership"
"May-22","Aberdeen City","4.391304","4.545455","4.111111","3.777778","3.888889"
"May-22","Aberdeenshire","4.241379","4.425926","3.833333","4.272727","3.538462"
"May-22","Angus","4.100000","4.142857","3.400000","4.000000","3.636364"
"May-22","Argyll & Bute","3.941176","3.812500","4.000000","3.875000","3.375000"
"May-22","City of Edinburgh","4.250000","4.013889","3.848485","3.781250","4.090909"
"May-22","Clackmannanshire","4.111111","4.444444","3.500000","3.500000","3.000000"
"May-22","Dumfries & Galloway","3.714286","4.083333","3.333333","3.454545","3.437500"
"May-22","Dundee City","3.888889","4.074074","3.888889","3.750000","3.400000"
"May-22","East Ayrshire","3.826087","3.800000","3.642857","3.642857","3.428571"
"May-22","East Dunbartonshire","4.529412","4.235294","3.750000","3.750000","3.375000"
"May-22","East Lothian","4.277778","4.235294","4.125000","3.916667","4.111111"
"May-22","East Renfrewshire","3.833333","3.833333","4.125000","3.250000","3.375000"
"May-22","Falkirk","4.074074","4.320000","3.666667","3.866667","3.875000"
"May-22","Fife","3.818182","4.243243","3.760000","3.583333","3.560000"
"May-22","Glasgow City","4.010870","4.035294","3.828571","3.764706","3.534884"
"May-22","Highland","4.125000","4.225806","3.727273","3.678571","3.766667"
"May-22","Inverclyde","4.500000","4.526316","3.800000","4.000000","3.800000"
"May-22","Midlothian","4.000000","3.750000","3.375000","3.666667","3.600000"
"May-22","Moray","3.866667","4.071429","3.700000","3.727273","3.846154"
"May-22","Na h-Eileanan Siar","4.111111","3.888889","3.750000","3.600000","3.250000"
"May-22","North Ayrshire","4.043478","4.210526","3.428571","3.666667","3.500000"
"May-22","North Lanarkshire","3.733333","3.482759","3.722222","3.650000","3.450000"
"May-22","Orkney Islands","4.200000","4.400000","4.500000","4.000000","3.000000"
"May-22","Perth & Kinross","4.119048","4.195122","3.642857","3.705882","3.809524"
"May-22","Renfrewshire","4.230769","4.440000","4.000000","4.181818","3.846154"
"May-22","Scottish Borders","3.954545","4.200000","3.833333","3.916667","3.583333"
"May-22","Shetland Islands","4.111111","4.555556","4.000000","4.000000","3.000000"
"May-22","South Ayrshire","3.928571","4.160000","3.666667","3.666667","3.692308"
"May-22","South Lanarkshire","3.892857","3.840000","3.733333","3.818182","3.657143"
"May-22","Stirling","4.111111","3.888889","3.714286","3.714286","3.625000"
"May-22","West Dunbartonshire","4.166667","4.181818","4.333333","3.833333","3.800000"
"May-22","West Lothian","4.333333","4.192308","4.000000","3.500000","3.846154"
"Jun-22","Aberdeen City","4.391304","4.477273","4.000000","3.800000","3.833333"
"Jun-22","Aberdeenshire","4.220339","4.418182","3.714286","4.250000","3.761905"
"Jun-22","Angus","4.000000","4.142857","3.400000","3.900000","3.461538"
"Jun-22","Argyll & Bute","4.000000","3.812500","4.000000","3.875000","3.555556"
"Jun-22","City of Edinburgh","4.273973","4.027397","3.911765","3.818182","4.114286"
"Jun-22","Clackmannanshire","4.111111","4.333333","3.500000","3.000000","2.500000"
"Jun-22","Dumfries & Galloway","3.678571","4.000000","3.384615","3.416667","3.500000"
"Jun-22","Dundee City","3.777778","4.037037","3.800000","3.666667","3.615385"
"Jun-22","East Ayrshire","3.826087","3.800000","3.642857","3.642857","3.428571"
"Jun-22","East Dunbartonshire","4.588235","4.235294","3.625000","3.625000","3.500000"
"Jun-22","East Lothian","4.222222","4.117647","4.000000","3.923077","4.100000"
"Jun-22","East Renfrewshire","4.083333","3.833333","4.125000","3.250000","3.375000"
"Jun-22","Falkirk","4.000000","4.240000","3.647059","3.882353","3.789474"
"Jun-22","Fife","3.766234","4.229730","3.740741","3.615385","3.636364"
"Jun-22","Glasgow City","4.000000","4.023810","3.823529","3.727273","3.583333"
"Jun-22","Highland","4.090909","4.209677","3.608696","3.689655","3.676471"
"Jun-22","Inverclyde","4.500000","4.526316","3.800000","4.000000","3.800000"
"Jun-22","Midlothian","4.000000","3.750000","3.375000","3.666667","3.600000"
"Jun-22","Moray","3.866667","4.000000","3.700000","3.636364","3.846154"
"Jun-22","Na h-Eileanan Siar","4.000000","3.888889","3.750000","3.600000","3.400000"
"Jun-22","North Ayrshire","4.043478","4.105263","3.428571","3.571429","3.818182"
"Jun-22","North Lanarkshire","3.733333","3.482759","3.722222","3.650000","3.450000"
"Jun-22","Orkney Islands","4.200000","4.400000","4.500000","4.000000","3.000000"
"Jun-22","Perth & Kinross","4.069767","4.219512","3.666667","3.555556","3.840000"
"Jun-22","Renfrewshire","4.269231","4.440000","3.923077","4.083333","3.923077"
"Jun-22","Scottish Borders","3.869565","4.238095","3.923077","3.857143","3.687500"
"Jun-22","Shetland Islands","4.111111","4.555556","4.000000","4.000000","3.000000"
"Jun-22","South Ayrshire","3.925926","4.160000","3.666667","3.666667","3.866667"
"Jun-22","South Lanarkshire","3.892857","3.860000","3.666667","3.787879","3.692308"
"Jun-22","Stirling","4.111111","3.888889","3.750000","3.875000","3.818182"
"Jun-22","West Dunbartonshire","4.166667","4.181818","4.333333","3.833333","3.800000"
"Jun-22","West Lothian","4.357143","4.185185","4.000000","3.636364","3.937500"
"Jul-22","Aberdeen City","4.319149","4.444444","3.785714","3.692308","3.875000"
"Jul-22","Aberdeenshire","4.183333","4.339286","3.625000","4.000000","3.695652"
"Jul-22","Angus","4.000000","4.142857","3.400000","3.900000","3.461538"
"Jul-22","Argyll & Bute","4.000000","3.812500","4.000000","3.875000","3.636364"
"Jul-22","City of Edinburgh","4.301370","4.041096","3.941176","3.818182","4.189189"
"Jul-22","Clackmannanshire","4.222222","4.333333","3.500000","3.000000","3.333333"
"Jul-22","Dumfries & Galloway","3.678571","3.833333","3.384615","3.333333","3.444444"
"Jul-22","Dundee City","3.814815","4.074074","3.916667","3.818182","3.733333"
"Jul-22","East Ayrshire","3.869565","3.800000","3.642857","3.642857","3.500000"
"Jul-22","East Dunbartonshire","4.588235","4.235294","3.625000","3.625000","3.500000"
"Jul-22","East Lothian","4.111111","4.058824","4.000000","3.857143","3.916667"
"Jul-22","East Renfrewshire","4.083333","3.833333","4.125000","3.250000","3.375000"
"Jul-22","Falkirk","4.034483","4.230769","3.823529","4.055556","3.954545"
"Jul-22","Fife","3.792208","4.175676","3.666667","3.481481","3.638889"
"Jul-22","Glasgow City","4.022727","4.074074","3.818182","3.750000","3.716981"
"Jul-22","Highland","4.045455","4.209677","3.652174","3.724138","3.756757"
"Jul-22","Inverclyde","4.190476","4.400000","3.714286","4.000000","3.555556"
"Jul-22","Midlothian","4.000000","3.750000","3.375000","3.666667","3.600000"
"Jul-22","Moray","3.866667","4.071429","3.636364","3.636364","4.000000"
"Jul-22","Na h-Eileanan Siar","4.000000","3.888889","3.750000","3.600000","3.400000"
"Jul-22","North Ayrshire","4.043478","4.100000","3.375000","3.500000","3.833333"
"Jul-22","North Lanarkshire","3.666667","3.482759","3.722222","3.666667","3.476190"
"Jul-22","Orkney Islands","4.200000","4.400000","4.500000","4.000000","3.000000"
"Jul-22","Perth & Kinross","4.047619","4.250000","3.800000","3.684211","4.000000"
"Jul-22","Renfrewshire","4.230769","4.440000","3.923077","4.083333","4.187500"
"Jul-22","Scottish Borders","3.826087","4.333333","3.866667","3.733333","3.722222"
"Jul-22","Shetland Islands","4.000000","4.666667","4.000000","5.000000","4.000000"
"Jul-22","South Ayrshire","3.925926","4.120000","3.666667","3.583333","3.800000"
"Jul-22","South Lanarkshire","3.913793","3.882353","3.718750","3.742857","3.785714"
"Jul-22","Stirling","4.000000","3.944444","3.750000","3.777778","3.666667"
"Jul-22","West Dunbartonshire","4.000000","4.181818","4.333333","4.000000","3.666667"
"Jul-22","West Lothian","4.357143","4.185185","4.000000","3.636364","4.000000"
"Aug-22","Aberdeen City","4.354167","4.400000","3.666667","3.642857","3.833333"
"Aug-22","Aberdeenshire","4.131148","4.298246","3.500000","3.750000","3.666667"
"Aug-22","Angus","3.862069","4.074074","3.300000","4.000000","3.500000"
"Aug-22","Argyll & Bute","4.000000","3.800000","4.000000","3.714286","3.600000"
"Aug-22","City of Edinburgh","4.253333","4.000000","4.000000","3.789474","4.200000"
"Aug-22","Clackmannanshire","3.900000","4.100000","3.333333","3.000000","3.666667"
"Aug-22","Dumfries & Galloway","3.642857","3.833333","3.384615","3.307692","3.450000"
"Aug-22","Dundee City","3.821429","3.962963","3.714286","3.538462","3.684211"
"Aug-22","East Ayrshire","3.826087","3.809524","3.600000","3.666667","3.500000"
"Aug-22","East Dunbartonshire","4.411765","4.235294","3.625000","3.777778","3.700000"
"Aug-22","East Lothian","4.166667","4.235294","4.200000","3.928571","4.230769"
"Aug-22","East Renfrewshire","4.083333","3.916667","4.375000","3.500000","3.500000"
"Aug-22","Falkirk","4.068966","4.153846","3.823529","4.000000","3.956522"
"Aug-22","Fife","3.828947","4.148649","3.593750","3.516129","3.658537"
"Aug-22","Glasgow City","4.022472","4.085366","3.882353","3.818182","3.754386"
"Aug-22","Highland","4.079365","4.203390","3.760000","3.741935","3.846154"
"Aug-22","Inverclyde","4.142857","4.400000","3.714286","4.000000","3.600000"
"Aug-22","Midlothian","3.750000","3.666667","3.250000","3.555556","3.500000"
"Aug-22","Moray","3.866667","4.071429","3.636364","3.636364","4.000000"
"Aug-22","Na h-Eileanan Siar","4.000000","3.888889","3.750000","3.600000","3.333333"
"Aug-22","North Ayrshire","3.826087","3.954545","3.500000","3.400000","3.705882"
"Aug-22","North Lanarkshire","3.600000","3.482759","3.736842","3.590909","3.454545"
"Aug-22","Orkney Islands","4.200000","4.400000","4.500000","4.000000","3.000000"
"Aug-22","Perth & Kinross","4.000000","4.250000","3.750000","3.700000","3.966667"
"Aug-22","Renfrewshire","4.192308","4.440000","3.923077","4.083333","4.187500"
"Aug-22","Scottish Borders","3.875000","4.272727","3.882353","3.875000","3.800000"
"Aug-22","Shetland Islands","4.000000","4.666667","4.000000","5.000000","4.000000"
"Aug-22","South Ayrshire","3.925926","4.120000","3.625000","3.538462","3.750000"
"Aug-22","South Lanarkshire","3.931034","3.886792","3.764706","3.756757","3.795455"
"Aug-22","Stirling","4.055556","4.000000","3.875000","3.888889","3.750000"
"Aug-22","West Dunbartonshire","4.000000","4.181818","4.333333","4.000000","3.666667"
"Aug-22","West Lothian","4.464286","4.333333","4.000000","3.916667","4.100000"
"Sep-22","Aberdeen City","4.346939","4.391304","3.666667","3.642857","3.833333"
"Sep-22","Aberdeenshire","4.116667","4.303571","3.444444","3.625000","3.714286"
"Sep-22","Angus","3.862069","4.074074","3.454545","4.000000","3.600000"
"Sep-22","Argyll & Bute","3.823529","3.866667","4.111111","3.875000","3.750000"
"Sep-22","City of Edinburgh","4.289474","4.013333","3.923077","3.769231","4.283019"
"Sep-22","Clackmannanshire","4.000000","4.100000","3.333333","3.000000","3.857143"
"Sep-22","Dumfries & Galloway","3.678571","3.880000","3.500000","3.357143","3.523810"
"Sep-22","Dundee City","3.821429","3.962963","3.714286","3.538462","3.800000"
"Sep-22","East Ayrshire","3.869565","3.863636","3.625000","3.687500","3.736842"
"Sep-22","East Dunbartonshire","4.411765","4.235294","3.625000","3.777778","3.700000"
"Sep-22","East Lothian","4.166667","4.294118","4.272727","4.000000","4.307692"
"Sep-22","East Renfrewshire","4.000000","3.916667","4.375000","3.500000","3.666667"
"Sep-22","Falkirk","4.000000","4.148148","3.950000","4.000000","3.925926"
"Sep-22","Fife","3.868421","4.148649","3.593750","3.580645","3.750000"
"Sep-22","Glasgow City","3.988764","4.097561","3.861111","3.794118","3.766667"
"Sep-22","Highland","4.079365","4.101695","3.777778","3.709677","3.863636"
"Sep-22","Inverclyde","4.142857","4.500000","3.857143","4.200000","3.818182"
"Sep-22","Midlothian","3.750000","3.666667","3.444444","3.555556","3.400000"
"Sep-22","Moray","3.800000","4.133333","3.666667","3.666667","3.933333"
"Sep-22","Na h-Eileanan Siar","3.900000","3.900000","4.000000","3.666667","3.625000"
"Sep-22","North Ayrshire","3.826087","3.954545","3.500000","3.400000","3.705882"
"Sep-22","North Lanarkshire","3.566667","3.448276","3.750000","3.625000","3.375000"
"Sep-22","Orkney Islands","4.000000","4.400000","4.500000","4.000000","3.333333"
"Sep-22","Perth & Kinross","3.976190","4.150000","3.555556","3.727273","3.903226"
"Sep-22","Renfrewshire","4.153846","4.440000","3.923077","4.083333","4.125000"
"Sep-22","Scottish Borders","3.800000","4.208333","3.842105","3.789474","3.869565"
"Sep-22","Shetland Islands","4.000000","4.666667","4.000000","5.000000","4.000000"
"Sep-22","South Ayrshire","4.000000","4.153846","3.647059","3.714286","3.888889"
"Sep-22","South Lanarkshire","4.000000","3.943396","3.794118","3.837838","3.866667"
"Sep-22","Stirling","4.222222","4.111111","4.125000","4.222222","4.000000"
"Sep-22","West Dunbartonshire","4.000000","4.181818","4.333333","4.000000","3.666667"
"Sep-22","West Lothian","4.464286","4.333333","4.000000","3.916667","4.095238"
"Oct-22","Aberdeen City","4.326531","4.347826","3.588235","3.687500","3.750000"
"Oct-22","Aberdeenshire","4.083333","4.275862","3.450000","3.611111","3.727273"
"Oct-22","Angus","3.758621","4.000000","3.166667","3.666667","3.375000"
"Oct-22","Argyll & Bute","3.823529","3.866667","4.111111","3.875000","3.750000"
"Oct-22","City of Edinburgh","4.289474","4.027027","3.923077","3.750000","4.327586"
"Oct-22","Clackmannanshire","4.100000","4.200000","3.666667","3.666667","4.285714"
"Oct-22","Dumfries & Galloway","3.851852","4.000000","3.642857","3.571429","3.666667"
"Oct-22","Dundee City","3.857143","3.925926","3.600000","3.500000","3.772727"
"Oct-22","East Ayrshire","3.913043","3.863636","3.588235","3.705882","3.761905"
"Oct-22","East Dunbartonshire","4.411765","4.294118","3.666667","3.800000","3.818182"
"Oct-22","East Lothian","4.166667","4.294118","4.272727","4.000000","4.307692"
"Oct-22","East Renfrewshire","3.833333","3.916667","4.250000","3.500000","3.555556"
"Oct-22","Falkirk","3.933333","4.185185","3.950000","4.047619","3.931034"
"Oct-22","Fife","3.855263","4.189189","3.625000","3.612903","3.795918"
"Oct-22","Glasgow City","4.000000","4.121951","3.861111","3.823529","3.819672"
"Oct-22","Highland","4.126984","4.101695","3.785714","3.741935","3.916667"
"Oct-22","Inverclyde","4.047619","4.500000","3.857143","4.200000","3.750000"
"Oct-22","Midlothian","3.750000","3.666667","3.444444","3.555556","3.400000"
"Oct-22","Moray","3.625000","4.000000","3.461538","3.538462","3.733333"
"Oct-22","Na h-Eileanan Siar","3.900000","3.900000","3.833333","3.666667","3.666667"
"Oct-22","North Ayrshire","3.869565","3.909091","3.500000","3.416667","3.666667"
"Oct-22","North Lanarkshire","3.566667","3.482759","3.750000","3.625000","3.416667"
"Oct-22","Orkney Islands","4.000000","4.400000","4.500000","4.000000","3.333333"
"Oct-22","Perth & Kinross","3.952381","4.125000","3.555556","3.681818","3.812500"
"Oct-22","Renfrewshire","4.074074","4.440000","3.923077","3.928571","3.950000"
"Oct-22","Scottish Borders","3.720000","4.208333","3.800000","3.789474","3.869565"
"Oct-22","Shetland Islands","3.800000","4.666667","4.000000","5.000000","4.000000"
"Oct-22","South Ayrshire","3.931034","4.074074","3.588235","3.600000","3.954545"
"Oct-22","South Lanarkshire","4.052632","4.018868","3.794118","3.891892","4.000000"
"Oct-22","Stirling","4.277778","4.111111","4.125000","4.222222","3.928571"
"Oct-22","West Dunbartonshire","3.909091","4.200000","4.333333","3.857143","3.428571"
"Oct-22","West Lothian","4.517241","4.333333","3.800000","4.083333","4.181818"
"Nov-22","Aberdeen City","4.111111","4.111111","4.111111","4.166667","4.111111"
"Nov-22","Aberdeenshire","3.857143","4.015873","4.047619","4.031746","3.920635"
"Nov-22","Angus","3.793103","3.827586","3.714286","3.857143","3.607143"
"Nov-22","Argyll & Bute","3.777778","3.888889","4.000000","3.944444","3.833333"
"Nov-22","City of Edinburgh","4.262500","4.150000","4.312500","4.200000","4.300000"
"Nov-22","Clackmannanshire","4.300000","4.300000","4.500000","4.800000","4.400000"
"Nov-22","Dumfries & Galloway","3.740741","3.888889","3.851852","3.814815","3.703704"
"Nov-22","Dundee City","3.785714","3.928571","4.142857","4.178571","3.821429"
"Nov-22","East Ayrshire","3.958333","3.916667","3.916667","4.083333","3.916667"
"Nov-22","East Dunbartonshire","4.235294","4.235294","4.125000","4.176471","4.117647"
"Nov-22","East Lothian","3.894737","4.000000","4.105263","3.947368","4.052632"
"Nov-22","East Renfrewshire","4.000000","3.833333","4.083333","3.833333","3.750000"
"Nov-22","Falkirk","4.000000","4.241379","4.137931","4.206897","4.033333"
"Nov-22","Fife","3.789474","3.855263","3.947368","3.855263","3.789474"
"Nov-22","Glasgow City","3.933333","3.944444","4.033333","4.044444","3.855556"
"Nov-22","Highland","4.138462","4.095238","4.174603","4.174603","3.984615"
"Nov-22","Inverclyde","3.761905","4.380952","4.238095","4.476190","3.904762"
"Nov-22","Midlothian","3.416667","3.500000","3.583333","3.500000","3.333333"
"Nov-22","Moray","3.812500","4.000000","3.687500","3.937500","3.937500"
"Nov-22","Na h-Eileanan Siar","3.900000","4.000000","4.300000","4.200000","3.900000"
"Nov-22","North Ayrshire","3.826087","3.869565","4.086957","3.869565","3.826087"
"Nov-22","North Lanarkshire","3.419355","3.580645","3.833333","3.677419","3.677419"
"Nov-22","Orkney Islands","4.000000","4.400000","4.000000","4.000000","3.800000"
"Nov-22","Perth & Kinross","3.904762","3.902439","3.951220","3.952381","3.809524"
"Nov-22","Renfrewshire","4.037037","4.111111","4.074074","4.074074","4.000000"
"Nov-22","Scottish Borders","3.576923","3.846154","3.653846","3.615385","3.692308"
"Nov-22","Shetland Islands","3.800000","4.800000","4.300000","4.200000","4.000000"
"Nov-22","South Ayrshire","3.758621","3.793103","3.758621","3.827586","3.758621"
"Nov-22","South Lanarkshire","3.912281","3.912281","4.105263","4.000000","3.947368"
"Nov-22","Stirling","4.400000","4.105263","4.611111","4.444444","4.150000"
"Nov-22","West Dunbartonshire","3.818182","4.090909","4.181818","4.000000","3.727273"
"Nov-22","West Lothian","4.354839","4.200000","4.333333","4.466667","4.161290"
"Dec-22","Aberdeen City","4.056604","4.075472","4.113208","4.132075","4.056604"
"Dec-22","Aberdeenshire","3.936508","4.063492","4.095238","4.095238","4.015873"
"Dec-22","Angus","3.862069","3.862069","3.785714","3.928571","3.678571"
"Dec-22","Argyll & Bute","3.777778","3.888889","4.000000","3.944444","3.833333"
"Dec-22","City of Edinburgh","4.202532","4.139241","4.278481","4.177215","4.265823"
"Dec-22","Clackmannanshire","4.300000","4.300000","4.500000","4.800000","4.300000"
"Dec-22","Dumfries & Galloway","3.785714","3.821429","3.892857","3.892857","3.785714"
"Dec-22","Dundee City","3.785714","3.928571","4.142857","4.178571","3.821429"
"Dec-22","East Ayrshire","3.958333","3.916667","3.916667","4.083333","3.958333"
"Dec-22","East Dunbartonshire","4.176471","4.235294","4.312500","4.176471","4.058824"
"Dec-22","East Lothian","3.894737","4.000000","4.105263","3.947368","4.052632"
"Dec-22","East Renfrewshire","4.000000","3.833333","4.083333","3.833333","3.750000"
"Dec-22","Falkirk","4.066667","4.241379","4.137931","4.206897","4.033333"
"Dec-22","Fife","3.776316","3.842105","3.934211","3.855263","3.776316"
"Dec-22","Glasgow City","3.922222","3.955556","4.044444","4.077778","3.866667"
"Dec-22","Highland","4.123077","4.095238","4.190476","4.174603","3.969231"
"Dec-22","Inverclyde","3.857143","4.380952","4.238095","4.476190","3.952381"
"Dec-22","Midlothian","3.583333","3.666667","3.666667","3.666667","3.500000"
"Dec-22","Moray","3.812500","4.000000","3.687500","3.937500","4.000000"
"Dec-22","Na h-Eileanan Siar","3.900000","4.000000","4.300000","4.200000","3.900000"
"Dec-22","North Ayrshire","3.826087","3.869565","4.086957","3.913043","3.826087"
"Dec-22","North Lanarkshire","3.451613","3.645161","3.933333","3.741935","3.677419"
"Dec-22","Orkney Islands","4.000000","4.400000","4.000000","4.000000","3.800000"
"Dec-22","Perth & Kinross","3.951220","3.925000","3.975000","3.975610","3.829268"
"Dec-22","Renfrewshire","3.925926","4.111111","4.074074","4.074074","3.925926"
"Dec-22","Scottish Borders","3.576923","3.884615","3.653846","3.615385","3.692308"
"Dec-22","Shetland Islands","3.700000","4.800000","4.300000","4.200000","3.800000"
"Dec-22","South Ayrshire","3.800000","3.800000","3.766667","3.866667","3.800000"
"Dec-22","South Lanarkshire","3.894737","3.912281","4.105263","4.000000","3.947368"
"Dec-22","Stirling","4.400000","4.105263","4.611111","4.444444","4.150000"
"Dec-22","West Dunbartonshire","3.900000","4.200000","4.300000","4.100000","3.800000"
"Dec-22","West Lothian","4.354839","4.200000","4.333333","4.466667","4.161290"
"Jan-23","Aberdeen City","4.018868","4.094340","4.113208","4.150943","4.018868"
"Jan-23","Aberdeenshire","3.920635","4.079365","4.079365","4.111111","4.000000"
"Jan-23","Angus","3.827586","3.862069","3.750000","3.928571","3.678571"
"Jan-23","Argyll & Bute","3.777778","3.888889","4.000000","3.944444","3.833333"
"Jan-23","City of Edinburgh","4.207792","4.168831","4.298701","4.181818","4.285714"
"Jan-23","Clackmannanshire","4.300000","4.300000","4.500000","4.800000","4.400000"
"Jan-23","Dumfries & Galloway","3.785714","3.821429","3.892857","3.892857","3.750000"
"Jan-23","Dundee City","3.785714","3.964286","4.178571","4.214286","3.857143"
"Jan-23","East Ayrshire","4.000000","3.916667","3.916667","4.125000","4.000000"
"Jan-23","East Dunbartonshire","4.117647","4.235294","4.312500","4.176471","4.000000"
"Jan-23","East Lothian","3.894737","4.000000","4.105263","3.947368","4.052632"
"Jan-23","East Renfrewshire","3.916667","3.833333","4.083333","3.833333","3.833333"
"Jan-23","Falkirk","4.066667","4.275862","4.137931","4.206897","4.000000"
"Jan-23","Fife","3.881579","3.881579","4.013158","3.960526","3.828947"
"Jan-23","Glasgow City","3.955556","3.977778","4.066667","4.100000","3.877778"
"Jan-23","Highland","4.123077","4.126984","4.206349","4.158730","3.953846"
"Jan-23","Inverclyde","3.857143","4.380952","4.238095","4.476190","3.952381"
"Jan-23","Midlothian","3.583333","3.666667","3.666667","3.666667","3.500000"
"Jan-23","Moray","3.875000","3.937500","3.625000","3.875000","3.875000"
"Jan-23","Na h-Eileanan Siar","3.900000","4.000000","4.300000","4.200000","3.900000"
"Jan-23","North Ayrshire","3.826087","3.869565","4.086957","3.913043","3.826087"
"Jan-23","North Lanarkshire","3.483871","3.645161","3.933333","3.741935","3.645161"
"Jan-23","Orkney Islands","4.000000","4.400000","4.000000","4.000000","3.800000"
"Jan-23","Perth & Kinross","3.951220","3.925000","3.975000","3.975610","3.829268"
"Jan-23","Renfrewshire","3.888889","4.111111","4.074074","4.074074","3.962963"
"Jan-23","Scottish Borders","3.615385","3.923077","3.653846","3.615385","3.730769"
"Jan-23","Shetland Islands","3.700000","4.800000","4.300000","4.200000","3.800000"
"Jan-23","South Ayrshire","3.833333","3.833333","3.766667","3.900000","3.833333"
"Jan-23","South Lanarkshire","3.894737","3.912281","4.122807","4.000000","3.964912"
"Jan-23","Stirling","4.400000","4.105263","4.611111","4.444444","4.150000"
"Jan-23","West Dunbartonshire","3.900000","4.200000","4.300000","4.100000","3.800000"
"Jan-23","West Lothian","4.354839","4.200000","4.333333","4.466667","4.161290"
"Feb-23","Aberdeen City","3.867925","4.075472","4.037736","4.132075","3.849057"
"Feb-23","Aberdeenshire","3.920635","4.095238","4.095238","4.126984","4.015873"
"Feb-23","Angus","3.862069","3.896552","3.785714","4.000000","3.714286"
"Feb-23","Argyll & Bute","3.722222","3.888889","4.000000","3.888889","3.833333"
"Feb-23","City of Edinburgh","4.207792","4.168831","4.298701","4.181818","4.285714"
"Feb-23","Clackmannanshire","4.300000","4.300000","4.500000","4.800000","4.400000"
"Feb-23","Dumfries & Galloway","3.821429","3.821429","3.892857","3.892857","3.714286"
"Feb-23","Dundee City","3.678571","3.928571","4.178571","4.178571","3.821429"
"Feb-23","East Ayrshire","4.043478","3.869565","3.869565","4.130435","4.000000"
"Feb-23","East Dunbartonshire","4.117647","4.235294","4.312500","4.176471","4.058824"
"Feb-23","East Lothian","3.789474","3.894737","3.947368","3.842105","3.894737"
"Feb-23","East Renfrewshire","3.916667","3.833333","4.083333","3.833333","3.833333"
"Feb-23","Falkirk","4.133333","4.344828","4.172414","4.241379","4.066667"
"Feb-23","Fife","3.855263","3.881579","4.013158","3.934211","3.802632"
"Feb-23","Glasgow City","3.966292","3.988764","4.089888","4.112360","3.876404"
"Feb-23","Highland","4.138462","4.126984","4.206349","4.158730","4.000000"
"Feb-23","Inverclyde","3.952381","4.428571","4.285714","4.523810","4.000000"
"Feb-23","Midlothian","3.583333","3.666667","3.666667","3.666667","3.500000"
"Feb-23","Moray","3.875000","3.937500","3.625000","3.875000","3.875000"
"Feb-23","Na h-Eileanan Siar","3.900000","4.000000","4.300000","4.200000","3.900000"
"Feb-23","North Ayrshire","3.826087","3.869565","4.086957","3.913043","3.869565"
"Feb-23","North Lanarkshire","3.580645","3.709677","3.933333","3.806452","3.709677"
"Feb-23","Orkney Islands","4.000000","4.400000","4.000000","4.000000","3.800000"
"Feb-23","Perth & Kinross","3.926829","3.875000","3.950000","3.926829","3.804878"
"Feb-23","Renfrewshire","3.888889","4.111111","4.074074","4.111111","3.962963"
"Feb-23","Scottish Borders","3.520000","3.840000","3.560000","3.560000","3.640000"
"Feb-23","Shetland Islands","3.700000","4.800000","4.300000","4.200000","3.800000"
"Feb-23","South Ayrshire","3.833333","3.866667","3.800000","3.933333","3.866667"
"Feb-23","South Lanarkshire","3.929825","3.947368","4.105263","4.017544","3.982456"
"Feb-23","Stirling","4.400000","4.210526","4.611111","4.444444","4.150000"
"Feb-23","West Dunbartonshire","4.000000","4.200000","4.300000","4.200000","3.900000"
"Feb-23","West Lothian","4.290323","4.200000","4.333333","4.466667","4.096774"
"Mar-23","Aberdeen City","3.830189","4.037736","4.037736","4.113208","3.792453"
"Mar-23","Aberdeenshire","3.968254","4.126984","4.142857","4.190476","4.031746"
"Mar-23","Angus","3.655172","3.896552","3.785714","3.964286","3.571429"
"Mar-23","Argyll & Bute","3.705882","3.882353","4.000000","3.882353","3.764706"
"Mar-23","City of Edinburgh","4.181818","4.168831","4.285714","4.155844","4.259740"
"Mar-23","Clackmannanshire","4.300000","4.300000","4.500000","4.800000","4.400000"
"Mar-23","Dumfries & Galloway","3.821429","3.821429","3.857143","3.928571","3.750000"
"Mar-23","Dundee City","3.714286","3.964286","4.214286","4.214286","3.892857"
"Mar-23","East Ayrshire","4.086957","3.913043","3.913043","4.086957","4.000000"
"Mar-23","East Dunbartonshire","4.117647","4.294118","4.312500","4.235294","4.058824"
"Mar-23","East Lothian","3.789474","3.894737","3.947368","3.842105","3.894737"
"Mar-23","East Renfrewshire","4.000000","3.833333","4.083333","3.833333","3.833333"
"Mar-23","Falkirk","4.133333","4.344828","4.172414","4.241379","4.066667"
"Mar-23","Fife","3.780822","3.890411","4.000000","3.931507","3.794521"
"Mar-23","Glasgow City","3.966292","3.988764","4.089888","4.112360","3.876404"
"Mar-23","Highland","4.138462","4.126984","4.190476","4.142857","4.000000"
"Mar-23","Inverclyde","3.857143","4.333333","4.285714","4.523810","3.904762"
"Mar-23","Midlothian","3.583333","3.666667","3.666667","3.666667","3.500000"
"Mar-23","Moray","4.000000","3.937500","3.750000","3.937500","3.937500"
"Mar-23","Na h-Eileanan Siar","3.900000","4.000000","4.300000","4.200000","3.900000"
"Mar-23","North Ayrshire","3.782609","3.869565","4.043478","3.913043","3.826087"
"Mar-23","North Lanarkshire","3.580645","3.709677","3.933333","3.806452","3.709677"
"Mar-23","Orkney Islands","4.000000","4.400000","4.000000","4.000000","3.800000"
"Mar-23","Perth & Kinross","3.904762","3.853659","3.926829","3.928571","3.785714"
"Mar-23","Renfrewshire","3.925926","4.111111","4.037037","4.111111","3.962963"
